Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
564,4,2/6/14,5294,425,1,1,0,0,d,a,6880,9,2001,1,14,2011,"Jan,Apr,Jul,Oct"
158,3,7/31/13,5054,417,1,1,0,1,d,a,6880,9,2001,1,14,2011,"Jan,Apr,Jul,Oct"
692,2,4/22/14,9596,1237,1,0,0,1,a,a,6870,NA,NA,0,NA,NA,
1076,4,7/16/15,13889,1480,1,1,0,0,a,a,6870,NA,NA,0,NA,NA,
551,2,1/21/14,11455,1208,1,1,0,0,a,a,6870,NA,NA,0,NA,NA,
1071,3,5/15/13,11780,1377,1,1,0,0,a,a,6870,NA,NA,0,NA,NA,
102,4,7/18/13,10780,1262,1,1,0,1,a,a,6870,NA,NA,0,NA,NA,
377,2,9/23/14,8741,1191,1,0,0,0,a,a,6870,NA,NA,0,NA,NA,
803,4,8/7/14,6466,489,1,1,0,1,d,c,6860,NA,NA,1,18,2011,"Jan,Apr,Jul,Oct"
441,3,11/6/13,4213,432,1,1,0,0,a,a,6710,11,2003,1,14,2012,"Jan,Apr,Jul,Oct"
189,5,4/17/15,4883,517,1,1,0,0,a,a,6710,11,2003,1,14,2012,"Jan,Apr,Jul,Oct"
386,7,2/10/13,0,0,0,0,0,0,a,a,6710,11,2003,1,14,2012,"Jan,Apr,Jul,Oct"
471,3,1/21/15,3063,367,1,0,0,0,a,a,6710,11,2003,1,14,2012,"Jan,Apr,Jul,Oct"
131,4,7/18/13,4850,475,1,1,0,1,a,a,6710,11,2003,1,14,2012,"Jan,Apr,Jul,Oct"
652,3,1/15/14,2607,370,1,0,0,0,a,a,6710,11,2003,1,14,2012,"Jan,Apr,Jul,Oct"
305,5,9/6/13,3281,400,1,0,0,0,a,a,6710,11,2003,1,14,2012,"Jan,Apr,Jul,Oct"
435,1,8/26/13,5114,542,1,1,0,0,a,a,6710,11,2003,1,14,2012,"Jan,Apr,Jul,Oct"
1014,3,1/2/13,9407,1286,1,0,0,1,a,c,6690,8,2011,0,NA,NA,
367,1,12/8/14,11926,1488,1,0,0,0,a,c,6690,8,2011,0,NA,NA,
417,4,1/24/13,10885,1371,1,1,0,0,a,c,6690,8,2011,0,NA,NA,
848,1,11/4/13,9166,1063,1,1,0,0,d,c,6680,9,2013,0,NA,NA,
100,2,4/23/13,6696,869,1,1,0,0,d,c,6680,9,2013,0,NA,NA,
1106,7,3/17/13,0,0,0,0,0,0,d,c,6680,9,2013,0,NA,NA,
286,7,3/29/15,0,0,0,0,0,0,d,c,6680,9,2013,0,NA,NA,
1020,5,11/14/14,8904,1056,1,1,0,0,d,c,6680,9,2013,0,NA,NA,
603,7,1/4/15,0,0,0,0,0,0,d,c,6680,9,2013,0,NA,NA,
529,5,6/26/15,3244,402,1,0,0,0,d,a,6630,NA,NA,0,NA,NA,
928,7,7/6/14,0,0,0,0,0,0,d,a,6630,NA,NA,0,NA,NA,
298,4,9/18/14,3994,493,1,1,0,0,d,a,6630,NA,NA,0,NA,NA,
365,1,5/4/15,5970,622,1,1,0,0,d,a,6630,NA,NA,0,NA,NA,
955,6,12/28/13,3032,378,1,0,0,1,d,a,6630,NA,NA,0,NA,NA,
624,4,1/1/15,0,0,0,0,a,1,d,c,6620,3,2012,1,10,2014,"Mar,Jun,Sept,Dec"
31,7,5/24/15,0,0,0,0,0,0,d,c,6620,3,2012,1,10,2014,"Mar,Jun,Sept,Dec"
352,5,8/23/13,5075,404,1,0,0,0,d,c,6620,3,2012,1,10,2014,"Mar,Jun,Sept,Dec"
10,2,9/16/14,9960,787,1,1,0,0,d,a,6560,12,2013,0,NA,NA,
199,7,10/20/13,0,0,0,0,0,0,d,a,6560,12,2013,0,NA,NA,
747,3,2/26/14,7144,653,1,0,0,1,d,a,6560,12,2013,0,NA,NA,
801,5,10/3/14,0,0,0,1,a,0,d,a,6560,12,2013,0,NA,NA,
178,3,8/20/14,9891,775,1,1,0,1,d,a,6560,12,2013,0,NA,NA,
1050,5,10/25/13,9611,844,1,1,0,1,d,a,6560,12,2013,0,NA,NA,
538,7,3/17/13,0,0,0,0,0,0,d,c,6540,NA,NA,1,14,2013,"Jan,Apr,Jul,Oct"
559,5,2/22/13,6688,550,1,1,0,0,d,a,6540,12,2007,0,NA,NA,
811,2,3/17/15,5494,496,1,1,0,0,d,c,6540,NA,NA,1,14,2013,"Jan,Apr,Jul,Oct"
466,5,6/5/15,7881,670,1,1,0,0,d,c,6540,NA,NA,1,14,2013,"Jan,Apr,Jul,Oct"
974,3,6/11/14,5154,453,1,0,0,0,d,c,6540,NA,NA,1,14,2013,"Jan,Apr,Jul,Oct"
763,6,5/16/15,6089,553,1,0,0,0,d,c,6540,NA,NA,1,14,2013,"Jan,Apr,Jul,Oct"
789,1,9/8/14,5026,490,1,0,0,0,d,a,6540,12,2007,0,NA,NA,
787,6,10/5/13,5961,534,1,0,0,0,d,a,6540,12,2007,0,NA,NA,
220,1,3/4/13,6187,507,1,1,0,0,d,c,6540,NA,NA,1,14,2013,"Jan,Apr,Jul,Oct"
716,4,3/26/15,5332,471,1,0,0,0,d,c,6540,NA,NA,1,14,2013,"Jan,Apr,Jul,Oct"
198,2,9/9/14,4303,400,1,0,0,0,d,c,6540,NA,NA,1,14,2013,"Jan,Apr,Jul,Oct"
219,4,11/7/13,5649,827,1,1,0,0,a,a,6480,NA,NA,0,NA,NA,
657,5,6/5/15,8599,1245,1,1,0,0,a,a,6480,NA,NA,0,NA,NA,
733,5,7/11/14,5326,856,1,0,0,1,a,a,6480,NA,NA,0,NA,NA,
37,2,1/28/14,5308,863,1,0,0,0,a,a,6480,NA,NA,0,NA,NA,
1098,3,10/22/14,5022,758,1,1,0,0,a,a,6480,NA,NA,0,NA,NA,
96,6,4/20/13,5709,855,1,0,0,0,a,a,6480,NA,NA,0,NA,NA,
686,6,9/20/14,5130,833,1,0,0,0,a,a,6480,NA,NA,0,NA,NA,
768,7,10/5/14,0,0,0,0,0,0,a,a,6480,NA,NA,0,NA,NA,
756,5,9/6/13,5400,907,1,0,0,0,a,a,6480,NA,NA,0,NA,NA,
970,4,10/31/13,7372,1133,1,0,0,1,a,a,6480,NA,NA,0,NA,NA,
1035,1,7/15/13,9321,1214,1,1,0,0,a,a,6480,NA,NA,0,NA,NA,
718,2,2/18/14,7403,1038,1,1,0,0,a,a,6480,NA,NA,0,NA,NA,
113,7,6/14/15,0,0,0,0,0,0,a,a,6480,NA,NA,0,NA,NA,
189,1,5/12/14,6678,760,1,0,0,0,d,c,6470,9,2012,0,NA,NA,
499,4,1/22/15,5724,645,1,0,0,0,d,c,6470,9,2012,0,NA,NA,
1070,3,6/5/13,5758,590,1,1,0,0,d,c,6470,12,2004,0,NA,NA,
353,2,6/18/13,7233,665,1,1,0,0,d,c,6470,12,2004,0,NA,NA,
196,7,5/17/15,0,0,0,0,0,0,d,c,6470,12,2004,0,NA,NA,
864,5,9/12/14,5183,555,1,0,0,0,d,c,6470,12,2004,0,NA,NA,
933,7,5/25/14,0,0,0,0,0,0,d,c,6470,12,2004,0,NA,NA,
996,1,8/25/14,4206,476,1,0,0,0,a,a,6420,4,2011,1,1,2012,"Jan,Apr,Jul,Oct"
412,6,6/27/15,3088,281,1,0,0,0,a,a,6420,4,2011,1,1,2012,"Jan,Apr,Jul,Oct"
416,7,6/23/13,0,0,0,0,0,0,a,a,6420,4,2011,1,1,2012,"Jan,Apr,Jul,Oct"
489,6,10/12/13,3281,301,1,0,0,0,a,a,6420,4,2011,1,1,2012,"Jan,Apr,Jul,Oct"
808,4,4/16/15,5271,479,1,1,0,0,a,a,6420,4,2011,1,1,2012,"Jan,Apr,Jul,Oct"
970,7,4/13/14,0,0,0,0,0,0,d,a,6400,3,2014,0,NA,NA,
205,5,3/8/13,7352,531,1,1,0,0,d,a,6400,3,2014,0,NA,NA,
974,2,2/17/15,8053,538,1,1,0,0,d,a,6400,3,2014,0,NA,NA,
316,7,6/8/14,0,0,0,0,0,0,d,a,6400,3,2014,0,NA,NA,
777,7,3/29/15,0,0,0,0,0,0,d,a,6400,3,2014,0,NA,NA,
847,1,4/1/13,0,0,0,0,b,1,d,a,6400,3,2014,0,NA,NA,
752,7,10/19/14,0,0,0,0,0,0,d,c,6360,12,2010,1,14,2012,"Mar,Jun,Sept,Dec"
815,1,8/11/14,6149,623,1,0,0,1,d,c,6360,NA,NA,1,40,2012,"Mar,Jun,Sept,Dec"
590,7,4/14/13,0,0,0,0,0,0,d,c,6360,12,2010,1,14,2012,"Mar,Jun,Sept,Dec"
628,7,9/14/14,0,0,0,0,0,0,d,c,6360,12,2010,1,14,2012,"Mar,Jun,Sept,Dec"
227,2,9/9/14,4944,456,1,0,0,0,d,c,6360,12,2010,1,14,2012,"Mar,Jun,Sept,Dec"
632,4,1/2/14,6982,563,1,0,0,1,d,c,6360,12,2010,1,14,2012,"Mar,Jun,Sept,Dec"
619,6,6/6/15,7332,663,1,0,0,0,d,c,6360,NA,NA,1,40,2012,"Mar,Jun,Sept,Dec"
684,1,1/12/15,10448,778,1,1,0,0,d,c,6360,12,2010,1,14,2012,"Mar,Jun,Sept,Dec"
953,3,5/13/15,7079,699,1,0,0,0,d,c,6360,NA,NA,1,40,2012,"Mar,Jun,Sept,Dec"
72,7,12/1/13,0,0,0,0,0,0,d,c,6360,NA,NA,1,40,2012,"Mar,Jun,Sept,Dec"
311,2,3/12/13,5603,589,1,0,0,0,d,c,6360,NA,NA,1,40,2012,"Mar,Jun,Sept,Dec"
706,5,10/4/13,7724,647,1,0,0,1,d,c,6360,12,2010,1,14,2012,"Mar,Jun,Sept,Dec"
212,5,5/9/14,9793,768,1,1,0,0,d,c,6360,12,2010,1,14,2012,"Mar,Jun,Sept,Dec"
1110,5,6/28/13,6801,549,1,0,0,0,d,c,6360,12,2010,1,14,2012,"Mar,Jun,Sept,Dec"
743,5,1/4/13,5776,504,1,0,0,1,d,c,6330,6,2004,1,39,2010,"Jan,Apr,Jul,Oct"
340,2,5/26/15,6392,531,1,0,0,1,d,c,6330,6,2004,1,39,2010,"Jan,Apr,Jul,Oct"
89,3,4/1/15,6916,552,1,1,0,1,d,c,6330,6,2004,1,39,2010,"Jan,Apr,Jul,Oct"
462,7,3/8/15,0,0,0,0,0,0,d,c,6330,6,2004,1,39,2010,"Jan,Apr,Jul,Oct"
895,7,9/29/13,0,0,0,0,0,0,a,c,6320,NA,NA,1,5,2011,"Jan,Apr,Jul,Oct"
134,3,10/15/14,7309,982,1,0,0,0,a,c,6270,2,2005,0,NA,NA,
195,1,10/14/13,7605,1009,1,0,0,0,a,c,6270,2,2005,0,NA,NA,
575,6,11/22/14,3937,497,1,0,0,0,a,c,6270,2,2005,0,NA,NA,
211,4,8/8/13,6843,909,1,0,0,1,a,c,6270,2,2005,0,NA,NA,
16,5,3/14/14,6053,877,1,0,0,0,a,c,6270,2,2005,0,NA,NA,
814,3,3/13/13,4827,712,1,0,0,0,c,a,6270,8,2005,1,23,2014,"Mar,Jun,Sept,Dec"
642,1,7/8/13,4005,345,1,0,0,1,d,a,6260,11,2009,0,NA,NA,
331,3,5/27/15,3519,310,1,0,0,0,d,a,6260,11,2009,0,NA,NA,
938,6,11/22/14,3817,371,1,0,0,0,d,a,6260,11,2009,0,NA,NA,
773,3,2/26/14,3070,292,1,0,0,0,d,a,6260,11,2009,0,NA,NA,
663,5,1/31/14,3544,323,1,0,0,0,d,a,6260,11,2009,0,NA,NA,
273,4,4/10/14,3206,459,1,0,0,0,a,c,6250,NA,NA,0,NA,NA,
255,6,2/8/14,3674,458,1,0,0,0,a,c,6250,NA,NA,0,NA,NA,
260,5,8/29/14,3628,485,1,0,0,0,a,c,6250,NA,NA,0,NA,NA,
149,3,5/8/13,3727,519,1,0,0,1,a,c,6250,NA,NA,0,NA,NA,
993,6,6/29/13,3226,385,1,0,0,0,a,c,6250,NA,NA,0,NA,NA,
391,1,7/15/13,6397,663,1,1,0,1,a,c,6250,NA,NA,0,NA,NA,
639,5,1/16/15,5281,631,1,1,0,0,a,c,6250,NA,NA,0,NA,NA,
289,1,11/3/14,7643,524,1,1,0,0,d,c,6210,NA,NA,1,1,2013,"Jan,Apr,Jul,Oct"
106,4,5/16/13,5533,457,1,1,0,0,d,c,6210,NA,NA,1,1,2013,"Jan,Apr,Jul,Oct"
882,7,7/14/13,0,0,0,0,0,0,a,c,6190,NA,NA,1,23,2013,"Mar,Jun,Sept,Dec"
543,7,1/26/14,0,0,0,0,0,0,a,c,6190,NA,NA,1,23,2013,"Mar,Jun,Sept,Dec"
706,7,2/17/13,0,0,0,0,0,0,a,c,6190,NA,NA,1,23,2013,"Mar,Jun,Sept,Dec"
558,3,1/23/13,2238,348,1,1,0,0,a,c,6190,NA,NA,1,23,2013,"Mar,Jun,Sept,Dec"
7,1,7/15/13,11843,862,1,1,0,0,d,c,5980,10,2005,0,NA,NA,
29,1,2/2/15,7906,909,1,1,0,0,c,c,5980,2,2010,0,NA,NA,
328,6,5/10/14,9071,787,1,0,0,0,d,c,5980,10,2005,0,NA,NA,
580,4,7/10/14,6231,544,1,0,0,1,d,c,5980,10,2005,0,NA,NA,
623,6,1/31/15,7387,946,1,0,0,0,c,c,5980,2,2010,0,NA,NA,
808,3,6/5/13,8427,716,1,1,0,0,d,c,5980,10,2005,0,NA,NA,
750,3,8/13/14,7130,615,1,0,0,1,d,c,5980,10,2005,0,NA,NA,
302,4,10/16/14,6278,551,1,0,0,1,d,c,5980,10,2005,0,NA,NA,
670,2,4/1/14,11388,1051,1,1,0,0,a,c,5950,NA,NA,0,NA,NA,
682,4,5/29/14,0,0,0,0,a,0,a,a,5950,4,2007,0,NA,NA,
430,6,2/21/15,6858,658,1,0,0,0,a,c,5950,NA,NA,0,NA,NA,
568,2,10/22/13,9016,900,1,1,0,0,a,c,5950,NA,NA,0,NA,NA,
894,1,6/16/14,12726,998,1,1,0,1,a,c,5950,NA,NA,0,NA,NA,
233,1,9/2/13,6546,763,1,0,0,1,a,a,5950,4,2007,0,NA,NA,
613,5,7/10/15,7568,787,1,0,0,1,a,a,5950,4,2007,0,NA,NA,
164,5,12/5/14,15927,1339,1,1,0,0,a,c,5950,NA,NA,0,NA,NA,
231,7,2/15/15,0,0,0,0,0,0,d,c,5900,NA,NA,0,NA,NA,
327,1,1/5/15,9663,916,1,1,0,1,d,c,5900,NA,NA,0,NA,NA,
846,1,7/29/13,7848,759,1,1,0,1,d,c,5900,NA,NA,0,NA,NA,
984,4,2/27/14,5785,675,1,0,0,0,d,c,5900,NA,NA,0,NA,NA,
260,2,7/2/13,3838,292,1,1,0,0,a,a,5890,10,2003,1,14,2011,"Feb,May,Aug,Nov"
1100,5,3/29/13,0,0,0,1,b,1,a,a,5890,10,2003,1,14,2011,"Feb,May,Aug,Nov"
169,7,8/18/13,0,0,0,0,0,0,d,c,5870,4,2014,0,NA,NA,
80,3,4/3/13,5555,508,1,0,0,1,d,c,5870,4,2014,0,NA,NA,
956,6,10/11/14,6689,618,1,0,0,0,d,c,5870,4,2014,0,NA,NA,
812,7,7/13/14,0,0,0,0,0,0,d,c,5840,7,2010,1,37,2009,"Jan,Apr,Jul,Oct"
899,4,1/1/15,0,0,0,0,a,1,d,c,5840,7,2010,1,37,2009,"Jan,Apr,Jul,Oct"
646,3,11/5/14,5651,437,1,1,0,0,d,c,5840,7,2010,1,37,2009,"Jan,Apr,Jul,Oct"
488,3,3/25/15,3092,282,1,0,0,0,d,c,5840,7,2010,1,37,2009,"Jan,Apr,Jul,Oct"
920,3,1/30/13,3930,362,1,0,0,0,d,c,5840,7,2010,1,37,2009,"Jan,Apr,Jul,Oct"
353,3,7/17/13,12732,1061,1,1,0,0,d,c,5830,4,2008,0,NA,NA,
853,7,7/5/15,0,0,0,0,0,0,c,c,5830,9,2011,1,13,2010,"Jan,Apr,Jul,Oct"
799,4,7/10/14,5061,558,1,0,0,0,c,c,5830,9,2011,1,13,2010,"Jan,Apr,Jul,Oct"
922,3,4/22/15,4201,488,1,0,0,0,c,c,5830,9,2011,1,13,2010,"Jan,Apr,Jul,Oct"
674,7,1/27/13,0,0,0,0,0,0,c,c,5830,9,2011,1,13,2010,"Jan,Apr,Jul,Oct"
211,6,4/4/15,10399,1117,1,0,0,0,c,c,5830,9,2011,1,13,2010,"Jan,Apr,Jul,Oct"
141,4,5/29/14,0,0,0,0,a,0,c,c,5830,9,2011,1,13,2010,"Jan,Apr,Jul,Oct"
1089,1,10/7/13,13041,1098,1,1,0,0,d,c,5830,4,2008,0,NA,NA,
550,2,7/8/14,8948,743,1,0,0,1,d,c,5830,4,2008,0,NA,NA,
994,4,3/12/15,8101,817,1,0,0,0,d,c,5830,4,2008,0,NA,NA,
892,6,5/16/15,5859,687,1,0,0,0,c,c,5830,9,2011,1,13,2010,"Jan,Apr,Jul,Oct"
878,7,5/25/14,0,0,0,0,0,0,d,a,5800,9,2010,0,NA,NA,
948,6,9/20/14,6192,821,1,0,0,0,d,a,5800,9,2010,0,NA,NA,
178,6,6/27/15,6502,812,1,0,0,0,d,a,5800,9,2010,0,NA,NA,
338,7,12/7/14,0,0,0,0,0,0,c,a,5780,11,1994,1,10,2014,"Mar,Jun,Sept,Dec"
282,1,12/9/13,7835,964,1,0,0,0,c,a,5780,11,1994,1,10,2014,"Mar,Jun,Sept,Dec"
73,3,10/23/13,8724,790,1,1,0,0,d,a,5760,7,2014,0,NA,NA,
190,4,4/23/15,6391,649,1,0,0,0,d,a,5760,7,2014,0,NA,NA,
1019,3,3/26/14,6792,721,1,0,0,0,d,a,5760,7,2014,0,NA,NA,
379,4,4/4/13,8384,834,1,0,0,1,d,a,5760,7,2014,0,NA,NA,
234,7,1/11/15,0,0,0,0,0,0,d,a,5760,7,2014,0,NA,NA,
325,7,6/28/15,0,0,0,0,0,0,d,a,5760,7,2014,0,NA,NA,
464,2,2/24/15,6912,724,1,0,0,0,d,a,5760,7,2014,0,NA,NA,
178,2,6/18/13,8600,773,1,1,0,0,d,a,5760,7,2014,0,NA,NA,
869,6,5/25/13,7220,670,1,0,0,0,d,a,5760,7,2014,0,NA,NA,
846,2,9/24/13,5960,476,1,1,0,0,d,c,5740,4,2007,1,40,2014,"Jan,Apr,Jul,Oct"
409,5,7/24/15,7266,524,1,0,0,0,d,c,5740,4,2007,1,40,2014,"Jan,Apr,Jul,Oct"
922,4,6/20/13,6083,460,1,1,0,0,d,c,5740,4,2007,1,40,2014,"Jan,Apr,Jul,Oct"
873,1,1/6/14,0,0,0,1,a,0,d,c,5740,4,2007,1,40,2014,"Jan,Apr,Jul,Oct"
1083,3,7/8/15,6807,518,1,0,0,0,d,c,5740,4,2007,1,40,2014,"Jan,Apr,Jul,Oct"
766,4,1/16/14,4999,391,1,0,0,0,d,c,5740,4,2007,1,40,2014,"Jan,Apr,Jul,Oct"
827,4,11/6/14,6937,560,1,1,0,0,a,a,5710,3,2012,1,37,2009,"Jan,Apr,Jul,Oct"
216,2,12/10/13,5922,504,1,0,0,0,a,a,5710,3,2012,1,37,2009,"Jan,Apr,Jul,Oct"
800,2,4/9/13,7856,612,1,1,0,0,a,a,5710,3,2012,1,37,2009,"Jan,Apr,Jul,Oct"
578,4,12/18/14,9665,725,1,1,0,0,a,a,5710,3,2012,1,37,2009,"Jan,Apr,Jul,Oct"
1030,5,7/17/15,8037,631,1,1,0,0,d,c,5650,9,2008,1,5,2013,"Feb,May,Aug,Nov"
396,4,5/15/14,5929,513,1,0,0,0,d,c,5650,9,2008,1,5,2013,"Feb,May,Aug,Nov"
1081,1,9/30/13,5109,462,1,0,0,0,d,c,5650,9,2008,1,5,2013,"Feb,May,Aug,Nov"
503,5,3/28/14,6790,545,1,0,0,0,d,c,5650,9,2008,1,5,2013,"Feb,May,Aug,Nov"
412,3,2/11/15,5198,485,1,0,0,0,a,a,5630,12,2002,1,40,2014,"Jan,Apr,Jul,Oct"
301,4,10/24/13,5311,510,1,1,0,0,a,a,5630,12,2002,1,40,2014,"Jan,Apr,Jul,Oct"
607,4,2/5/15,5775,494,1,1,0,0,a,a,5630,12,2002,1,40,2014,"Jan,Apr,Jul,Oct"
517,1,3/18/13,10530,846,1,1,0,0,d,c,5540,10,2009,0,NA,NA,
1099,3,3/12/14,6208,703,1,0,0,0,d,c,5540,10,2009,0,NA,NA,
668,7,4/5/15,0,0,0,0,0,0,d,c,5540,10,2009,0,NA,NA,
354,7,10/27/13,0,0,0,0,0,0,d,c,5540,10,2009,0,NA,NA,
645,4,2/20/14,8594,725,1,1,0,1,d,c,5540,10,2009,0,NA,NA,
117,5,3/21/14,5784,412,1,1,0,0,d,a,5470,NA,NA,1,37,2009,"Jan,Apr,Jul,Oct"
827,6,8/9/14,3838,340,1,0,0,0,d,a,5470,NA,NA,1,37,2009,"Jan,Apr,Jul,Oct"
223,7,1/26/14,0,0,0,0,0,0,d,a,5470,NA,NA,1,37,2009,"Jan,Apr,Jul,Oct"
430,2,1/20/15,3620,282,1,0,0,0,d,a,5470,NA,NA,1,37,2009,"Jan,Apr,Jul,Oct"
330,2,6/17/14,8420,786,1,1,0,0,a,c,5460,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
693,3,3/18/15,7173,707,1,1,0,0,a,c,5460,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
365,7,2/22/15,0,0,0,0,0,0,a,c,5460,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
883,1,2/11/13,2096,249,1,0,0,0,a,c,5460,NA,NA,1,14,2011,"Jan,Apr,Jul,Oct"
748,4,4/25/13,6207,604,1,1,0,0,d,c,5440,NA,NA,1,40,2014,"Jan,Apr,Jul,Oct"
71,1,4/20/15,7908,779,1,0,0,0,d,c,5440,NA,NA,1,40,2014,"Jan,Apr,Jul,Oct"
430,2,2/12/13,4878,441,1,0,0,1,d,c,5440,NA,NA,1,40,2014,"Jan,Apr,Jul,Oct"
809,7,6/15/14,0,0,0,0,0,0,d,c,5440,NA,NA,1,40,2014,"Jan,Apr,Jul,Oct"
641,3,3/26/14,6489,636,1,0,0,0,d,c,5440,NA,NA,1,40,2014,"Jan,Apr,Jul,Oct"
607,7,10/20/13,0,0,0,0,0,0,d,c,5440,NA,NA,1,40,2014,"Jan,Apr,Jul,Oct"
438,7,3/2/14,0,0,0,0,0,0,d,c,5440,NA,NA,1,40,2014,"Jan,Apr,Jul,Oct"
325,4,10/31/13,5685,577,1,0,0,0,c,c,5390,8,2003,1,1,2012,"Jan,Apr,Jul,Oct"
855,1,6/29/15,5856,437,1,1,0,0,c,c,5390,8,2003,1,1,2012,"Jan,Apr,Jul,Oct"
43,1,6/22/15,4600,448,1,0,0,0,c,c,5390,8,2003,1,1,2012,"Jan,Apr,Jul,Oct"
566,3,2/12/14,3876,442,1,0,0,0,c,c,5390,8,2003,1,1,2012,"Jan,Apr,Jul,Oct"
430,5,9/20/13,3929,437,1,0,0,0,c,c,5390,8,2003,1,1,2012,"Jan,Apr,Jul,Oct"
461,1,12/2/13,9140,718,1,1,0,0,c,c,5390,8,2003,1,1,2012,"Jan,Apr,Jul,Oct"
213,5,9/6/13,4999,481,1,0,0,0,c,c,5390,8,2003,1,1,2012,"Jan,Apr,Jul,Oct"
23,2,1/13/15,6733,606,1,1,0,0,c,c,5390,8,2003,1,1,2012,"Jan,Apr,Jul,Oct"
1086,4,7/4/13,7105,684,1,1,0,0,a,c,5380,8,2015,1,5,2010,"Feb,May,Aug,Nov"
622,2,2/11/14,5329,583,1,0,0,0,a,c,5380,8,2015,1,5,2010,"Feb,May,Aug,Nov"
936,2,8/27/13,5994,585,1,1,0,1,a,a,5360,9,2012,1,40,2011,"Jan,Apr,Jul,Oct"
566,3,3/4/15,7125,633,1,1,0,0,a,a,5360,9,2012,1,40,2011,"Jan,Apr,Jul,Oct"
955,6,1/31/15,5361,571,1,0,0,0,a,a,5360,9,2012,1,40,2011,"Jan,Apr,Jul,Oct"
898,7,8/10/14,0,0,0,0,0,1,d,c,5350,NA,NA,1,22,2012,"Mar,Jun,Sept,Dec"
1002,5,7/19/13,6234,416,1,1,0,1,d,c,5350,NA,NA,1,22,2012,"Mar,Jun,Sept,Dec"
931,7,7/12/15,0,0,0,0,0,0,d,c,5350,NA,NA,1,40,2012,"Jan,Apr,Jul,Oct"
804,5,3/7/14,7456,484,1,1,0,0,d,c,5350,NA,NA,1,22,2012,"Mar,Jun,Sept,Dec"
714,1,9/16/13,5216,448,1,0,0,0,d,c,5340,3,2012,1,13,2010,"Jan,Apr,Jul,Oct"
605,2,5/13/14,5539,438,1,0,0,0,d,c,5340,3,2012,1,13,2010,"Jan,Apr,Jul,Oct"
87,1,6/23/14,4553,582,1,0,0,0,a,c,5330,9,2011,1,31,2013,"Jan,Apr,Jul,Oct"
757,1,12/22/14,8600,877,1,0,0,1,a,c,5330,9,2011,1,31,2013,"Jan,Apr,Jul,Oct"
251,2,5/5/15,5882,613,1,1,0,0,a,c,5330,9,2011,1,31,2013,"Jan,Apr,Jul,Oct"
897,2,1/29/13,4013,517,1,0,0,0,a,c,5330,9,2011,1,31,2013,"Jan,Apr,Jul,Oct"
714,7,4/19/15,0,0,0,0,0,0,a,c,5330,9,2011,1,31,2013,"Jan,Apr,Jul,Oct"
693,3,8/28/13,4755,581,1,1,0,0,a,c,5330,9,2011,1,31,2013,"Jan,Apr,Jul,Oct"
78,3,4/23/14,5370,482,1,0,0,1,d,a,5300,NA,NA,1,45,2009,"Feb,May,Aug,Nov"
852,2,3/18/14,7391,578,1,1,0,0,d,a,5300,NA,NA,1,45,2009,"Feb,May,Aug,Nov"
810,1,4/13/15,9485,709,1,1,0,0,d,a,5300,NA,NA,1,45,2009,"Feb,May,Aug,Nov"
782,5,6/21/13,7188,610,1,1,0,0,d,a,5300,NA,NA,1,45,2009,"Feb,May,Aug,Nov"
322,2,5/20/14,6739,558,1,1,0,0,a,a,5290,11,2012,1,5,2013,"Feb,May,Aug,Nov"
481,6,3/9/13,4786,434,1,0,0,0,a,a,5290,11,2012,1,5,2013,"Feb,May,Aug,Nov"
370,2,2/5/13,7488,599,1,1,0,0,a,a,5290,11,2012,1,5,2013,"Feb,May,Aug,Nov"
64,2,3/5/13,6258,547,1,1,0,0,a,a,5290,11,2012,1,5,2013,"Feb,May,Aug,Nov"
732,4,1/8/15,5517,402,1,1,0,0,a,a,5290,11,2012,1,5,2013,"Feb,May,Aug,Nov"
183,3,6/25/14,3205,440,1,0,0,0,c,c,5260,9,2012,0,NA,NA,
556,4,3/20/14,4977,571,1,1,0,0,c,c,5260,9,2012,0,NA,NA,
173,2,7/29/14,7156,718,1,1,0,1,c,c,5260,9,2012,0,NA,NA,
837,4,5/1/14,0,0,0,1,a,1,c,c,5260,9,2012,0,NA,NA,
1086,3,4/16/14,8910,914,1,1,0,1,c,c,5260,9,2012,0,NA,NA,
171,2,11/11/14,10969,994,1,1,0,0,d,a,5220,5,2009,0,NA,NA,
471,3,11/5/14,11038,1053,1,1,0,0,d,a,5220,5,2009,0,NA,NA,
234,6,6/28/14,10893,1034,1,0,0,0,d,a,5220,5,2009,0,NA,NA,
740,7,7/27/14,0,0,0,0,0,0,d,a,5220,5,2009,0,NA,NA,
914,2,6/10/14,9615,1003,1,0,0,1,d,a,5220,5,2009,0,NA,NA,
891,5,5/2/14,15440,1425,1,1,0,0,d,a,5220,5,2009,0,NA,NA,
281,2,2/26/13,7769,849,1,0,0,0,d,a,5220,5,2009,0,NA,NA,
977,5,4/5/13,9105,953,1,0,0,1,d,a,5220,5,2009,0,NA,NA,
375,1,1/14/13,7543,833,1,0,0,0,d,a,5220,5,2009,0,NA,NA,
