id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
1322,0,1/29/13,Norad,1039,DWE,29.89845219,-4.84914007,Kanisani Rc,0,Lake Tanganyika,Kibalini,Kigoma,16,3,Kigoma Rural,Matendo,145,False,GeoData Consultants Ltd,WUG,Mradi wa maji matendo,True,1984,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe
73698,500,10/2/13,Danida,493,DANIDA,34.64597222,-11.03775992,Kwa Mzee Chiume,0,Lake Nyasa,Mbuchi 'B',Ruvuma,10,3,Mbinga,Kihagara,36,True,GeoData Consultants Ltd,VWC,DANIDA,True,1992,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
27200,0,10/13/12,Undp,0,BESADA,33.73321539,-3.58564566,Kwa Bernado,0,Internal,Ngundangali,Shinyanga,17,8,Kishapu,Uchunga,0,False,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
13420,0,7/30/11,Government Of Tanzania,1236,RWE,33.0714359,-2.00441797,Center,0,Lake Victoria,Busenda,Mwanza,19,1,Ukerewe,Murutunguru,1,True,GeoData Consultants Ltd,VWC,Kagunguli Water Supply,True,1974,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,lake,river/lake,surface,communal standpipe multiple,communal standpipe
32524,0,3/20/13,Government Of Tanzania,1260,DWE,36.73317899,-3.43638972,Kwa Sanduu Kanunga,0,Pangani,Mlimani,Arusha,2,2,Arusha Rural,Mlangarini,150,True,GeoData Consultants Ltd,VWC,Ballaa pipe line,True,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
29577,0,3/15/11,Danida,2100,DANIDA,34.56884834,-9.34557245,Kwa Chaula,0,Lake Nyasa,Usange,Iringa,11,4,Njombe,Igosi,25,True,GeoData Consultants Ltd,,,False,1994,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
67050,0,11/10/12,World Vision,0,World Vision,33.92683959,-3.4875462,none,0,Internal,Dakama,Shinyanga,17,2,Maswa,Lalago,0,,GeoData Consultants Ltd,,,False,0,gravity,gravity,gravity,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
33545,0,3/21/13,Magadini-makiwaru Water,1477,Magadini-Makiwaru wa,36.95912434,-3.18423204,Kwa Magdalena Nasind,0,Internal,Kandashi Kati,Kilimanjaro,3,7,Siha,Siha Kati,1,True,GeoData Consultants Ltd,Water Board,BL Kandashi,True,2001,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
28734,1000,3/21/11,Dhv,341,DWE,36.38094451,-8.75865056,Kwa Itambiko,0,Rufiji,Legeza Mwendo,Morogoro,5,4,Ulanga,Mtimbira,260,True,GeoData Consultants Ltd,Water Board,Mtimbira,True,1995,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
49117,100,1/24/13,Jica,304,Kokeni,39.0436347,-9.91842244,Kokeni,0,Ruvuma / Southern Coast,Chilumbilu,Lindi,80,53,Ruangwa,Mandawa,1850,True,GeoData Consultants Ltd,VWC,Chibula,True,2007,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
45859,0,2/9/13,Danida,844,DANIDA,36.12240007,-10.46327383,Kwa Lihoka,0,Rufiji,Tupendane,Ruvuma,10,5,Namtumbo,Rwinga,250,True,GeoData Consultants Ltd,WUA,Libango water scheme,True,1982,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe
16057,1000,2/20/13,Lamp,1207,DWE,35.88242126,-4.32692419,Baghari,0,Internal,Baghari,Manyara,21,1,Babati,Qash,802,True,GeoData Consultants Ltd,VWC,,True,1993,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
8615,20,1/26/13,Government Of Tanzania,303,Region water Department,38.54682179,-10.18870624,Kwa Mzee Chikupule,0,Ruvuma / Southern Coast,Nangongo,Lindi,8,3,Nachingwea,Namikango,270,True,GeoData Consultants Ltd,VWC,Namikango,False,1979,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
34843,500,1/16/13,Unhcr,1152,UNHCR,30.43060558,-4.27768361,Kwa Matata,0,Lake Tanganyika,Kwanguge,Kigoma,16,2,Kasulu,Kitagata,1400,True,GeoData Consultants Ltd,Water authority,,False,1996,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
29710,0,8/11/11,Hifab,0,Hesawa,33.38142949,-2.78103159,Mwagi B,0,Lake Victoria,Mwagi B,Mwanza,19,4,Kwimba,Mwagi,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
47699,0,1/23/13,World Bank,1167,KIM KIM CONSTRUCTION,33.54980104,-2.05296758,Kwa Mgandi Mase,0,Lake Victoria,Nyaguso,Mara,20,4,Bunda,Nyamhula,250,True,GeoData Consultants Ltd,VWC,KARUKEKERE WATER ENVIRONMENT SANITATION SCHEME,True,2012,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,unknown,unknown,lake,river/lake,surface,communal standpipe multiple,communal standpipe
63344,500,3/10/11,Dhv,285,RWE,36.01178285,-8.40791183,Kwamsigala,0,Rufiji,Ikule,Morogoro,5,3,Kilombero,Mchombe,400,True,GeoData Consultants Ltd,VWC,,True,1994,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
64475,10000,2/16/13,World Vision,1462,SEMA,34.48059042,-4.52706166,Ikyeto,0,Internal,Ikyeto,Singida,13,1,Iramba,Kinampanda,595,True,GeoData Consultants Ltd,VWC,,True,2006,afridev,afridev,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
35817,20,3/7/11,Wua,358,WU,38.24587575,-6.08114579,Hamza,0,Wami / Ruvu,Ngwila,Pwani,6,1,Bagamoyo,Mbwewe,150,True,GeoData Consultants Ltd,WUA,Chalinze wate,True,2004,ksb,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
42598,50,2/26/11,Private Individual,-11,Da,38.84612105,-6.54520036,Roya,0,Wami / Ruvu,Chombe,Pwani,6,1,Bagamoyo,Yombo,12,False,GeoData Consultants Ltd,Company,Bagamoyo Wate,True,2010,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
50916,50,2/24/11,Wsdp,110,Wachina,38.86415625,-6.83087278,Ofisini,120,Wami / Ruvu,Bomu,Pwani,6,2,Kibaha,Soga,20,True,GeoData Consultants Ltd,VWC,Upper Ruvu,True,2010,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
58031,0,10/14/12,Oxfam,0,SIMBA CO,33.66126169,-3.67389021,Juma,0,Internal,Ngabulili,Shinyanga,17,8,Kishapu,Ukenyenge,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
37649,5000,3/2/11,,-22,,39.66658096,-7.90607196,National House Quotas,0,Rufiji,Kigamboni,Pwani,60,60,Mafia,Kilindoni,8,True,GeoData Consultants Ltd,VWC,,False,0,submersible,submersible,submersible,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe
3168,25,3/28/13,Rc Church,898,RC CHURCH,37.74836444,-4.06179125,Kwa Mama Juma,0,Pangani,Majevu A,Kilimanjaro,3,3,Same,Same Urban,420,True,GeoData Consultants Ltd,Water authority,,,2011,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
45126,0,8/6/11,Desk And Chair Foundation,0,DESK C,33.05349776,-2.96602063,Kwa Mwan,0,Lake Victoria,Mwabasabi,Mwanza,19,7,Missungwi,Kasololo,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
33291,0,7/23/11,Cspd,0,DWE,33.39854359,-3.06961407,Mwakibuliya,0,Lake Victoria,Mwakibulya,Mwanza,19,4,Kwimba,Nyamilama,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
59549,0,3/20/13,Magadini-makiwaru Water,1392,Magadini-Makiwaru wa,36.98345575,-3.15771853,Kwa Andrea Obadia,0,Internal,Lengong'U,Kilimanjaro,3,7,Siha,Siha Kati,1,True,GeoData Consultants Ltd,Water Board,BL Lekirumuni,True,2007,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
39693,500,10/3/11,Kkkt,1573,Villagers,34.83248069,-8.78763428,Kwa Onesi Ngimilanga,0,Rufiji,Udumuka,Iringa,11,4,Njombe,Makambako,30,True,GeoData Consultants Ltd,VWC,,False,2009,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump
6122,0,7/31/11,Kkkt_makwale,0,KKKT _ Konde and DWE,33.90491898,-9.47415721,Kwa Emilly Mwakyusa,0,Lake Nyasa,Isumba,Mbeya,12,3,Kyela,Makwale,0,True,GeoData Consultants Ltd,VWC,Makwale water supplied sche,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
61171,0,8/5/11,Ms-danish,1201,,33.08812642,-2.08005714,Ofisini,0,Lake Victoria,Mwitongo,Mwanza,19,1,Ukerewe,Bukongo,360,False,GeoData Consultants Ltd,,,True,1996,other,other,other,other,other,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,other,other
4633,0,7/12/11,Hesawa,0,HESAWA,30.62672296,-2.56742206,Mumigongo Dp No 2,0,Lake Victoria,Mumigongo,Kagera,18,30,Ngara,Kibimba,0,True,GeoData Consultants Ltd,VWC,Kumubila and mukalinzi  spring source,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
54877,5000,3/16/11,Danida,1258,DANID,35.7951337,-7.48083356,none,0,Rufiji,Kibaoni,Iringa,11,1,Iringa Rural,Kihorogota,1,True,GeoData Consultants Ltd,VWC,Kihoro,True,1984,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
61103,0,3/3/11,Government Of Tanzania,7,Centr,38.75359985,-7.98810973,Hospital 2,0,Rufiji,Kiwili,Pwani,60,53,Rufiji,Utete,1,True,GeoData Consultants Ltd,Trust,,True,1993,other,other,other,trust,commercial,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other
3104,0,3/27/13,0,146,0,39.0850473,-6.81504069,Komando,0,Wami / Ruvu,Kwembe,Dar es Salaam,7,1,Kinondoni,Kibamba,217,True,GeoData Consultants Ltd,VWC,,False,1990,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe
39110,0,2/19/13,Tasaf,1268,DWE,35.87413277,-4.30280994,Msikitini Mlimani,0,Internal,Orngadida Mlimani,Manyara,21,1,Simanjiro,Loibor Siret,240,True,GeoData Consultants Ltd,Water Board,Gallapo water supply,True,2009,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe
47270,100,3/24/13,0,51,0,39.17129615,-6.85289084,Kwa Cocha,0,Wami / Ruvu,Mtaa Wa Kinyerezi,Dar es Salaam,7,2,Ilala,Kinyerezi,120,,GeoData Consultants Ltd,Private operator,,False,2000,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,unknown,unknown,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
10743,500,6/3/11,Kkkt,1467,Villagers,35.05784002,-8.8253897,Alex Myiganze,0,Rufiji,Madaraka,Iringa,11,4,Njombe,Mahongole,120,True,GeoData Consultants Ltd,VWC,,False,2010,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump
68515,50,2/8/13,Private Individual,830,Dr.Matomola,36.90389326,-10.76844967,Mambobado,0,Ruvuma / Southern Coast,Mambobado,Ruvuma,10,1,Tunduru,Namwinyu,1,False,GeoData Consultants Ltd,Private operator,Namwinyu Water Supply,False,2006,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe
34283,0,5/3/13,Adra,1128,Adra /Community,36.96842101,-3.36536333,Neema,0,Pangani,Ndrumanga,Arusha,2,7,Meru,Kikatiti,152,True,GeoData Consultants Ltd,VWC,Maambreni gravity water supply,True,1999,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
62696,0,11/5/12,Dwsp,0,DWSP,33.31214927,-3.76082992,Kwa Mohambo Ntunu,0,Internal,Kondogwa,Shinyanga,17,3,Shinyanga Rural,Mwamala,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
54118,500,3/16/11,Dhv,308,DWE,35.96771737,-9.01377799,Kwa Ndona,0,Rufiji,Lupunga B,Morogoro,5,4,Ulanga,Ngoheranga,300,True,GeoData Consultants Ltd,,,True,1994,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
15718,0,10/16/12,Government Of Tanzania,0,Central government,32.44770883,-5.04881531,Adam,0,Lake Tanganyika,Vumilia,Tabora,14,3,Uyui,Ndono,0,True,GeoData Consultants Ltd,VWC,Intinka Water Suppy,True,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
60297,0,1/29/13,Father Bonifasi,308,Ndanda missions,38.98505832,-10.32467745,Majilima,0,Ruvuma / Southern Coast,Gulioni,Lindi,80,53,Ruangwa,Malolo,560,True,GeoData Consultants Ltd,VWC,Michenga,True,1998,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
40779,0,7/16/11,Rc,0,VTECOS,31.63819891,-1.42451132,Kwa Kheodozia,0,Lake Victoria,Mishenye,Kagera,18,2,Bukoba Rural,Nyakibimbili,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
16230,20000,9/3/13,Oxfam,1515,DWE,36.69669988,-3.33792599,Oroirwa,0,Pangani,Oroirwa,Arusha,2,2,Arusha Rural,Oltroto,150,True,GeoData Consultants Ltd,VWC,Nabaiye pipe line,True,1995,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe
26464,50,2/17/13,Mission,1018,DWE,35.44801139,-10.62482296,Kwa Lupembe,0,Ruvuma / Southern Coast,Legeza Mwendo,Ruvuma,10,2,Songea Rural,Maposeni,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa peramiho,True,2009,other,other,other,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe
28210,0,1/29/13,Wsdp & Sdg,0,DWE,0,-2.00E-08,Baruasa,0,Lake Victoria,Budeka,Shinyanga,17,1,Bariadi,Bunamhala,0,False,GeoData Consultants Ltd,Water authority,,False,0,other,other,other,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
8728,5000,7/30/11,Lga,907,DWE,31.36446647,-7.41514037,Kwa Deus Kipeta,0,Lake Rukwa,Kasisi,Rukwa,15,1,Mpanda,Mamba,150,True,GeoData Consultants Ltd,VWC,Mto China,True,2011,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
46177,600,2/17/13,Roman Cathoric-same,865,District Council,37.678755,-3.81820928,Kwa Bongoito,0,Pangani,Kivelenge,Kilimanjaro,3,2,Mwanga,Kwakoa,90,True,GeoData Consultants Ltd,VWC,Ngulu water Supply,False,1992,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
65188,0,2/16/13,Dwsp,0,DWE,0,-2.00E-08,Mapinduzi,0,Lake Victoria,Nyamatala,Shinyanga,17,1,Bariadi,Mhango,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
19256,0,2/26/11,Rc Ch,2172,RC Ch,34.63905166,-9.54648519,none,0,Lake Nyasa,Lizaboni,Iringa,11,4,Njombe,Matola,23,False,GeoData Consultants Ltd,VWC,Ihongo,True,2008,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
70685,0,7/23/11,Cocen,0,DWE,30.88213762,-1.53600032,Kwamurinda,0,Lake Victoria,Isingiro,Kagera,18,1,Karagwe,Nkwenda,0,True,GeoData Consultants Ltd,,,True,0,india mark ii,india mark ii,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
29122,0,2/4/13,Government Of Tanzania,1654,Government,29.83619179,-4.4732334,Zahanati,0,Lake Tanganyika,Mwayaya,Kigoma,16,2,Kasulu,Muhinda,540,True,GeoData Consultants Ltd,Water authority,,False,2005,other,other,other,private operator,commercial,never pay,never pay,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
42795,300,2/25/13,Germany Republi,1495,CES,37.18836355,-3.20428609,Kwa Abraham Urasa,0,Pangani,Samanga,Kilimanjaro,3,5,Hai,Masama Mashariki,75,True,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,True,1995,gravity,gravity,gravity,water board,user-group,other,other,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
59654,30,2/28/11,Private Individual,251,Wa,38.3895592,-6.32917227,Mkawa,0,Wami / Ruvu,Barabarani,Pwani,6,1,Bagamoyo,Msata,20,False,GeoData Consultants Ltd,WUA,Chalinze wate,True,2003,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
65916,0,10/31/12,Rwssp,0,WEDECO,34.20904491,-3.23478199,Upendo,0,Internal,Kanisani,Shinyanga,17,6,Meatu,Mwandoya,0,True,GeoData Consultants Ltd,WUG,None,True,0,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
57887,3000,1/30/13,Norad,1979,Norad,31.68867545,-8.02307982,Kwa Paschal,0,Lake Rukwa,Nyulandi,Rukwa,15,4,Sumbawanga Urban,Mollo,0,True,GeoData Consultants Ltd,VWC,,True,1982,india mark ii,india mark ii,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
12936,0,7/20/11,Hesawa,0,HESAWA,31.63258189,-2.98552338,Kwa Rufega,0,Lake Victoria,Igogo,Kagera,18,8,Chato,Buziku,0,True,GeoData Consultants Ltd,WUG,,True,0,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,hand dtw,borehole,groundwater,hand pump,hand pump
1359,0,11/12/12,Government Of Tanzania,0,Central government,33.14428939,-5.35918963,Ali Mohamed,0,Lake Tanganyika,Nsololo Tankini,Tabora,14,3,Uyui,Goweko,0,True,GeoData Consultants Ltd,VWC,Nsololo water supply,True,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
